2023-06-04 21:09:51,959 INFO    StreamThr :9461 [internal.py:wandb_internal():86] W&B internal server running at pid: 9461, started at: 2023-06-04 21:09:51.959692
2023-06-04 21:09:52,789 DEBUG   HandlerThread:9461 [system_monitor.py:probe():210] {'os': 'Linux-5.19.0-42-generic-x86_64-with-glibc2.35', 'python': '3.11.3', 'heartbeatAt': '2023-06-05T02:09:52.783798', 'startedAt': '2023-06-05T02:09:51.952992', 'docker': None, 'cuda': None, 'args': ('--wandb_project', 'wandb_test', '--wandb_entity', 'ejyepezm', '--raw_data_path', 'taxi_data_folder', '--dest_path', './output'), 'state': 'running', 'program': '/home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/preprocess_data.py', 'codePath': 'cohorts/2023/02-experiment-tracking/homework-wandb/preprocess_data.py', 'git': {'remote': 'https://github.com/ejyepezm/mlops-zoomcamp.git', 'commit': '92803f53c373f0c7ebbad9473ac5795fa44ffb01'}, 'email': 'ejyepezm@uwaterloo.ca', 'root': '/home/eykos/edu/mlops-zoomcamp', 'host': 'eykos-Legion-Y540-17IRH', 'username': 'eykos', 'executable': '/home/eykos/miniconda3/envs/eda_general/bin/python', 'cpu_count': 16, 'cpu_count_logical': 24, 'cpu_freq': {'current': 3.030708333333333, 'min': 800.0, 'max': 4950.0}, 'cpu_freq_per_core': [{'current': 4.446, 'min': 800.0, 'max': 5300.0}, {'current': 3.4, 'min': 800.0, 'max': 5300.0}, {'current': 3.4, 'min': 800.0, 'max': 5300.0}, {'current': 5.259, 'min': 800.0, 'max': 5300.0}, {'current': 3.4, 'min': 800.0, 'max': 5300.0}, {'current': 3.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.055, 'min': 800.0, 'max': 5300.0}, {'current': 3.4, 'min': 800.0, 'max': 5300.0}, {'current': 4.466, 'min': 800.0, 'max': 5400.0}, {'current': 3.4, 'min': 800.0, 'max': 5400.0}, {'current': 4.76, 'min': 800.0, 'max': 5400.0}, {'current': 3.4, 'min': 800.0, 'max': 5400.0}, {'current': 2.46, 'min': 800.0, 'max': 5300.0}, {'current': 3.4, 'min': 800.0, 'max': 5300.0}, {'current': 4.781, 'min': 800.0, 'max': 5300.0}, {'current': 3.4, 'min': 800.0, 'max': 5300.0}, {'current': 1.94, 'min': 800.0, 'max': 4200.0}, {'current': 3.4, 'min': 800.0, 'max': 4200.0}, {'current': 3.4, 'min': 800.0, 'max': 4200.0}, {'current': 4.193, 'min': 800.0, 'max': 4200.0}, {'current': 3.4, 'min': 800.0, 'max': 4200.0}, {'current': 3.4, 'min': 800.0, 'max': 4200.0}, {'current': 3.4, 'min': 800.0, 'max': 4200.0}, {'current': 3.4, 'min': 800.0, 'max': 4200.0}], 'disk': {'total': 286.8157653808594, 'used': 110.86357879638672}, 'gpu': 'NVIDIA GeForce GTX 1660 Ti', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce GTX 1660 Ti', 'memory_total': 6442450944}], 'memory': {'total': 15.39719009399414}}
2023-06-04 21:09:52,789 INFO    HandlerThread:9461 [system_monitor.py:probe():211] Finished collecting system info
2023-06-04 21:09:52,789 INFO    HandlerThread:9461 [system_monitor.py:probe():214] Publishing system info
2023-06-04 21:09:52,789 DEBUG   HandlerThread:9461 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-06-04 21:09:52,789 DEBUG   HandlerThread:9461 [system_info.py:_save_pip():67] Saving pip packages done
2023-06-04 21:09:52,789 DEBUG   HandlerThread:9461 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-06-04 21:09:53,480 INFO    Thread-12 :9461 [dir_watcher.py:_on_file_created():278] file/dir created: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_210951-1k8ly5g4/files/wandb-summary.json
2023-06-04 21:09:53,480 INFO    Thread-12 :9461 [dir_watcher.py:_on_file_created():278] file/dir created: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_210951-1k8ly5g4/files/requirements.txt
2023-06-04 21:09:53,480 INFO    Thread-12 :9461 [dir_watcher.py:_on_file_created():278] file/dir created: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_210951-1k8ly5g4/files/conda-environment.yaml
2023-06-04 21:09:54,058 DEBUG   HandlerThread:9461 [system_info.py:_save_conda():86] Saving conda packages done
2023-06-04 21:09:54,058 INFO    HandlerThread:9461 [system_monitor.py:probe():216] Finished publishing system info
2023-06-04 21:09:54,059 DEBUG   SenderThread:9461 [sender.py:send():375] send: files
2023-06-04 21:09:54,059 INFO    SenderThread:9461 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-06-04 21:09:54,062 DEBUG   HandlerThread:9461 [handler.py:handle_request():144] handle_request: stop_status
2023-06-04 21:09:54,062 DEBUG   SenderThread:9461 [sender.py:send():375] send: telemetry
2023-06-04 21:09:54,062 DEBUG   SenderThread:9461 [sender.py:send_request():402] send_request: stop_status
2023-06-04 21:09:54,479 INFO    Thread-12 :9461 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_210951-1k8ly5g4/files/conda-environment.yaml
2023-06-04 21:09:54,479 INFO    Thread-12 :9461 [dir_watcher.py:_on_file_created():278] file/dir created: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_210951-1k8ly5g4/files/wandb-metadata.json
2023-06-04 21:09:54,878 INFO    wandb-upload_0:9461 [upload_job.py:push():137] Uploaded file /tmp/tmpaqm9ypzewandb/08azlt5q-wandb-metadata.json
2023-06-04 21:09:55,035 DEBUG   HandlerThread:9461 [handler.py:handle_request():144] handle_request: log_artifact
2023-06-04 21:09:55,035 DEBUG   SenderThread:9461 [sender.py:send_request():402] send_request: log_artifact
2023-06-04 21:09:55,480 INFO    Thread-12 :9461 [dir_watcher.py:_on_file_created():278] file/dir created: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_210951-1k8ly5g4/files/output.log
2023-06-04 21:09:56,042 DEBUG   HandlerThread:9461 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-04 21:09:56,961 INFO    wandb-upload_0:9461 [upload_job.py:push():95] Uploaded file /home/eykos/.local/share/wandb/artifacts/staging/tmpch1kekzb
2023-06-04 21:09:57,481 INFO    Thread-12 :9461 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_210951-1k8ly5g4/files/output.log
2023-06-04 21:09:57,564 INFO    wandb-upload_3:9461 [upload_job.py:push():95] Uploaded file /home/eykos/.local/share/wandb/artifacts/staging/tmpzb6inswk
2023-06-04 21:09:57,573 INFO    wandb-upload_1:9461 [upload_job.py:push():95] Uploaded file /home/eykos/.local/share/wandb/artifacts/staging/tmpv93__488
2023-06-04 21:09:57,670 INFO    wandb-upload_2:9461 [upload_job.py:push():95] Uploaded file /home/eykos/.local/share/wandb/artifacts/staging/tmpeo9y1k22
2023-06-04 21:10:01,045 DEBUG   HandlerThread:9461 [handler.py:handle_request():144] handle_request: keepalive
2023-06-04 21:10:01,887 INFO    SenderThread:9461 [sender.py:send_request_log_artifact():1438] logged artifact NYC-Taxi - {'id': 'QXJ0aWZhY3Q6NDc3Mzc0MjI5', 'digest': '1f6aa433fa968045de6d9b1f8e229c24', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc0MjkxMjU2', 'latestArtifact': None}, 'version': 'latest'}
2023-06-04 21:10:01,887 DEBUG   SenderThread:9461 [sender.py:send():375] send: exit
2023-06-04 21:10:01,887 INFO    SenderThread:9461 [sender.py:send_exit():598] handling exit code: 0
2023-06-04 21:10:01,887 INFO    SenderThread:9461 [sender.py:send_exit():600] handling runtime: 2
2023-06-04 21:10:01,887 DEBUG   HandlerThread:9461 [handler.py:handle_request():144] handle_request: status_report
2023-06-04 21:10:01,888 INFO    SenderThread:9461 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-04 21:10:01,888 INFO    SenderThread:9461 [sender.py:send_exit():606] send defer
2023-06-04 21:10:01,888 DEBUG   SenderThread:9461 [sender.py:send_request():402] send_request: poll_exit
2023-06-04 21:10:01,888 DEBUG   HandlerThread:9461 [handler.py:handle_request():144] handle_request: defer
2023-06-04 21:10:01,888 INFO    HandlerThread:9461 [handler.py:handle_request_defer():170] handle defer: 0
2023-06-04 21:10:01,888 DEBUG   SenderThread:9461 [sender.py:send_request():402] send_request: defer
2023-06-04 21:10:01,888 INFO    SenderThread:9461 [sender.py:send_request_defer():622] handle sender defer: 0
2023-06-04 21:10:01,888 INFO    SenderThread:9461 [sender.py:transition_state():626] send defer: 1
2023-06-04 21:10:01,888 DEBUG   HandlerThread:9461 [handler.py:handle_request():144] handle_request: defer
2023-06-04 21:10:01,888 INFO    HandlerThread:9461 [handler.py:handle_request_defer():170] handle defer: 1
2023-06-04 21:10:01,888 DEBUG   SenderThread:9461 [sender.py:send_request():402] send_request: defer
2023-06-04 21:10:01,888 INFO    SenderThread:9461 [sender.py:send_request_defer():622] handle sender defer: 1
2023-06-04 21:10:01,888 INFO    SenderThread:9461 [sender.py:transition_state():626] send defer: 2
2023-06-04 21:10:01,888 DEBUG   HandlerThread:9461 [handler.py:handle_request():144] handle_request: defer
2023-06-04 21:10:01,888 INFO    HandlerThread:9461 [handler.py:handle_request_defer():170] handle defer: 2
2023-06-04 21:10:01,888 INFO    HandlerThread:9461 [system_monitor.py:finish():190] Stopping system monitor
2023-06-04 21:10:01,888 DEBUG   SystemMonitor:9461 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-06-04 21:10:01,888 DEBUG   SystemMonitor:9461 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-06-04 21:10:01,888 DEBUG   SystemMonitor:9461 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-06-04 21:10:01,889 INFO    HandlerThread:9461 [interfaces.py:finish():202] Joined cpu monitor
2023-06-04 21:10:01,889 INFO    HandlerThread:9461 [interfaces.py:finish():202] Joined disk monitor
2023-06-04 21:10:01,906 INFO    HandlerThread:9461 [interfaces.py:finish():202] Joined gpu monitor
2023-06-04 21:10:01,906 INFO    HandlerThread:9461 [interfaces.py:finish():202] Joined memory monitor
2023-06-04 21:10:01,906 INFO    HandlerThread:9461 [interfaces.py:finish():202] Joined network monitor
2023-06-04 21:10:01,906 DEBUG   SenderThread:9461 [sender.py:send_request():402] send_request: defer
2023-06-04 21:10:01,906 INFO    SenderThread:9461 [sender.py:send_request_defer():622] handle sender defer: 2
2023-06-04 21:10:01,906 INFO    SenderThread:9461 [sender.py:transition_state():626] send defer: 3
2023-06-04 21:10:01,906 DEBUG   SenderThread:9461 [sender.py:send():375] send: stats
2023-06-04 21:10:01,906 DEBUG   HandlerThread:9461 [handler.py:handle_request():144] handle_request: defer
2023-06-04 21:10:01,906 INFO    HandlerThread:9461 [handler.py:handle_request_defer():170] handle defer: 3
2023-06-04 21:10:01,906 DEBUG   SenderThread:9461 [sender.py:send_request():402] send_request: defer
2023-06-04 21:10:01,906 INFO    SenderThread:9461 [sender.py:send_request_defer():622] handle sender defer: 3
2023-06-04 21:10:01,906 INFO    SenderThread:9461 [sender.py:transition_state():626] send defer: 4
2023-06-04 21:10:01,906 DEBUG   HandlerThread:9461 [handler.py:handle_request():144] handle_request: defer
2023-06-04 21:10:01,906 INFO    HandlerThread:9461 [handler.py:handle_request_defer():170] handle defer: 4
2023-06-04 21:10:01,906 DEBUG   SenderThread:9461 [sender.py:send_request():402] send_request: defer
2023-06-04 21:10:01,906 INFO    SenderThread:9461 [sender.py:send_request_defer():622] handle sender defer: 4
2023-06-04 21:10:01,906 INFO    SenderThread:9461 [sender.py:transition_state():626] send defer: 5
2023-06-04 21:10:01,906 DEBUG   HandlerThread:9461 [handler.py:handle_request():144] handle_request: defer
2023-06-04 21:10:01,906 INFO    HandlerThread:9461 [handler.py:handle_request_defer():170] handle defer: 5
2023-06-04 21:10:01,907 DEBUG   SenderThread:9461 [sender.py:send():375] send: summary
2023-06-04 21:10:01,907 INFO    SenderThread:9461 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-04 21:10:01,907 DEBUG   SenderThread:9461 [sender.py:send_request():402] send_request: defer
2023-06-04 21:10:01,907 INFO    SenderThread:9461 [sender.py:send_request_defer():622] handle sender defer: 5
2023-06-04 21:10:01,907 INFO    SenderThread:9461 [sender.py:transition_state():626] send defer: 6
2023-06-04 21:10:01,907 DEBUG   HandlerThread:9461 [handler.py:handle_request():144] handle_request: defer
2023-06-04 21:10:01,907 INFO    HandlerThread:9461 [handler.py:handle_request_defer():170] handle defer: 6
2023-06-04 21:10:01,907 DEBUG   SenderThread:9461 [sender.py:send_request():402] send_request: defer
2023-06-04 21:10:01,907 INFO    SenderThread:9461 [sender.py:send_request_defer():622] handle sender defer: 6
2023-06-04 21:10:01,908 DEBUG   HandlerThread:9461 [handler.py:handle_request():144] handle_request: status_report
2023-06-04 21:10:02,082 INFO    SenderThread:9461 [sender.py:transition_state():626] send defer: 7
2023-06-04 21:10:02,082 DEBUG   HandlerThread:9461 [handler.py:handle_request():144] handle_request: defer
2023-06-04 21:10:02,082 INFO    HandlerThread:9461 [handler.py:handle_request_defer():170] handle defer: 7
2023-06-04 21:10:02,082 DEBUG   SenderThread:9461 [sender.py:send_request():402] send_request: defer
2023-06-04 21:10:02,083 INFO    SenderThread:9461 [sender.py:send_request_defer():622] handle sender defer: 7
2023-06-04 21:10:02,483 INFO    Thread-12 :9461 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_210951-1k8ly5g4/files/wandb-summary.json
2023-06-04 21:10:02,483 INFO    Thread-12 :9461 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_210951-1k8ly5g4/files/config.yaml
2023-06-04 21:10:02,709 INFO    SenderThread:9461 [sender.py:transition_state():626] send defer: 8
2023-06-04 21:10:02,709 DEBUG   HandlerThread:9461 [handler.py:handle_request():144] handle_request: defer
2023-06-04 21:10:02,709 INFO    HandlerThread:9461 [handler.py:handle_request_defer():170] handle defer: 8
2023-06-04 21:10:02,710 DEBUG   SenderThread:9461 [sender.py:send_request():402] send_request: defer
2023-06-04 21:10:02,710 INFO    SenderThread:9461 [sender.py:send_request_defer():622] handle sender defer: 8
2023-06-04 21:10:02,713 INFO    SenderThread:9461 [sender.py:transition_state():626] send defer: 9
2023-06-04 21:10:02,713 DEBUG   HandlerThread:9461 [handler.py:handle_request():144] handle_request: defer
2023-06-04 21:10:02,713 DEBUG   SenderThread:9461 [sender.py:send():375] send: artifact
2023-06-04 21:10:02,713 INFO    HandlerThread:9461 [handler.py:handle_request_defer():170] handle defer: 9
2023-06-04 21:10:03,484 INFO    Thread-12 :9461 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_210951-1k8ly5g4/files/output.log
2023-06-04 21:10:04,295 INFO    wandb-upload_0:9461 [upload_job.py:push():95] Uploaded file /home/eykos/.local/share/wandb/artifacts/staging/tmpmvjems0h
2023-06-04 21:10:04,298 INFO    wandb-upload_3:9461 [upload_job.py:push():95] Uploaded file /home/eykos/.local/share/wandb/artifacts/staging/tmpisyyd7qx
2023-06-04 21:10:05,618 INFO    SenderThread:9461 [sender.py:send_artifact():1474] sent artifact job-https___github.com_ejyepezm_mlops-zoomcamp.git_cohorts_2023_02-experiment-tracking_homework-wandb_preprocess_data.py - {'id': 'QXJ0aWZhY3Q6NDc3Mzc0MjYw', 'digest': 'dd51829442f9062501407a2fc478be09', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc0MjkxMjY1', 'latestArtifact': None}, 'version': 'latest'}
2023-06-04 21:10:05,618 DEBUG   SenderThread:9461 [sender.py:send_request():402] send_request: defer
2023-06-04 21:10:05,618 INFO    SenderThread:9461 [sender.py:send_request_defer():622] handle sender defer: 9
2023-06-04 21:10:05,618 INFO    SenderThread:9461 [dir_watcher.py:finish():365] shutting down directory watcher
2023-06-04 21:10:06,046 DEBUG   HandlerThread:9461 [handler.py:handle_request():144] handle_request: keepalive
2023-06-04 21:10:06,485 INFO    SenderThread:9461 [dir_watcher.py:finish():395] scan: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_210951-1k8ly5g4/files
2023-06-04 21:10:06,485 INFO    SenderThread:9461 [dir_watcher.py:finish():409] scan save: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_210951-1k8ly5g4/files/config.yaml config.yaml
2023-06-04 21:10:06,485 INFO    SenderThread:9461 [dir_watcher.py:finish():409] scan save: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_210951-1k8ly5g4/files/requirements.txt requirements.txt
2023-06-04 21:10:06,486 INFO    SenderThread:9461 [dir_watcher.py:finish():409] scan save: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_210951-1k8ly5g4/files/wandb-summary.json wandb-summary.json
2023-06-04 21:10:06,493 INFO    SenderThread:9461 [dir_watcher.py:finish():409] scan save: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_210951-1k8ly5g4/files/wandb-metadata.json wandb-metadata.json
2023-06-04 21:10:06,493 INFO    SenderThread:9461 [dir_watcher.py:finish():409] scan save: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_210951-1k8ly5g4/files/output.log output.log
2023-06-04 21:10:06,497 INFO    SenderThread:9461 [dir_watcher.py:finish():409] scan save: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_210951-1k8ly5g4/files/conda-environment.yaml conda-environment.yaml
2023-06-04 21:10:06,500 INFO    SenderThread:9461 [sender.py:transition_state():626] send defer: 10
2023-06-04 21:10:06,500 DEBUG   HandlerThread:9461 [handler.py:handle_request():144] handle_request: defer
2023-06-04 21:10:06,501 INFO    HandlerThread:9461 [handler.py:handle_request_defer():170] handle defer: 10
2023-06-04 21:10:06,502 DEBUG   SenderThread:9461 [sender.py:send_request():402] send_request: defer
2023-06-04 21:10:06,502 INFO    SenderThread:9461 [sender.py:send_request_defer():622] handle sender defer: 10
2023-06-04 21:10:06,502 INFO    SenderThread:9461 [file_pusher.py:finish():167] shutting down file pusher
2023-06-04 21:10:06,987 INFO    wandb-upload_0:9461 [upload_job.py:push():137] Uploaded file /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_210951-1k8ly5g4/files/requirements.txt
2023-06-04 21:10:07,359 INFO    wandb-upload_1:9461 [upload_job.py:push():137] Uploaded file /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_210951-1k8ly5g4/files/wandb-summary.json
2023-06-04 21:10:07,423 INFO    wandb-upload_2:9461 [upload_job.py:push():137] Uploaded file /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_210951-1k8ly5g4/files/config.yaml
2023-06-04 21:10:07,438 INFO    wandb-upload_4:9461 [upload_job.py:push():137] Uploaded file /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_210951-1k8ly5g4/files/conda-environment.yaml
2023-06-04 21:10:07,502 DEBUG   HandlerThread:9461 [handler.py:handle_request():144] handle_request: status_report
2023-06-04 21:10:07,525 INFO    wandb-upload_3:9461 [upload_job.py:push():137] Uploaded file /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_210951-1k8ly5g4/files/output.log
2023-06-04 21:10:07,725 INFO    Thread-11 (_thread_body):9461 [sender.py:transition_state():626] send defer: 11
2023-06-04 21:10:07,726 DEBUG   HandlerThread:9461 [handler.py:handle_request():144] handle_request: defer
2023-06-04 21:10:07,726 INFO    HandlerThread:9461 [handler.py:handle_request_defer():170] handle defer: 11
2023-06-04 21:10:07,726 DEBUG   SenderThread:9461 [sender.py:send_request():402] send_request: defer
2023-06-04 21:10:07,726 INFO    SenderThread:9461 [sender.py:send_request_defer():622] handle sender defer: 11
2023-06-04 21:10:07,726 INFO    SenderThread:9461 [file_pusher.py:join():172] waiting for file pusher
2023-06-04 21:10:07,726 INFO    SenderThread:9461 [sender.py:transition_state():626] send defer: 12
2023-06-04 21:10:07,726 DEBUG   HandlerThread:9461 [handler.py:handle_request():144] handle_request: defer
2023-06-04 21:10:07,726 INFO    HandlerThread:9461 [handler.py:handle_request_defer():170] handle defer: 12
2023-06-04 21:10:07,726 DEBUG   SenderThread:9461 [sender.py:send_request():402] send_request: defer
2023-06-04 21:10:07,726 INFO    SenderThread:9461 [sender.py:send_request_defer():622] handle sender defer: 12
2023-06-04 21:10:08,047 INFO    SenderThread:9461 [sender.py:transition_state():626] send defer: 13
2023-06-04 21:10:08,047 DEBUG   HandlerThread:9461 [handler.py:handle_request():144] handle_request: defer
2023-06-04 21:10:08,047 INFO    HandlerThread:9461 [handler.py:handle_request_defer():170] handle defer: 13
2023-06-04 21:10:08,047 DEBUG   SenderThread:9461 [sender.py:send_request():402] send_request: defer
2023-06-04 21:10:08,047 INFO    SenderThread:9461 [sender.py:send_request_defer():622] handle sender defer: 13
2023-06-04 21:10:08,047 INFO    SenderThread:9461 [sender.py:transition_state():626] send defer: 14
2023-06-04 21:10:08,047 DEBUG   HandlerThread:9461 [handler.py:handle_request():144] handle_request: defer
2023-06-04 21:10:08,047 INFO    HandlerThread:9461 [handler.py:handle_request_defer():170] handle defer: 14
2023-06-04 21:10:08,047 DEBUG   SenderThread:9461 [sender.py:send():375] send: final
2023-06-04 21:10:08,047 DEBUG   SenderThread:9461 [sender.py:send():375] send: footer
2023-06-04 21:10:08,047 DEBUG   SenderThread:9461 [sender.py:send_request():402] send_request: defer
2023-06-04 21:10:08,047 INFO    SenderThread:9461 [sender.py:send_request_defer():622] handle sender defer: 14
2023-06-04 21:10:08,048 DEBUG   HandlerThread:9461 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-04 21:10:08,048 DEBUG   HandlerThread:9461 [handler.py:handle_request():144] handle_request: server_info
2023-06-04 21:10:08,048 DEBUG   HandlerThread:9461 [handler.py:handle_request():144] handle_request: get_summary
2023-06-04 21:10:08,048 DEBUG   HandlerThread:9461 [handler.py:handle_request():144] handle_request: sampled_history
2023-06-04 21:10:08,048 DEBUG   SenderThread:9461 [sender.py:send_request():402] send_request: poll_exit
2023-06-04 21:10:08,048 DEBUG   SenderThread:9461 [sender.py:send_request():402] send_request: server_info
2023-06-04 21:10:08,181 INFO    MainThread:9461 [wandb_run.py:_footer_history_summary_info():3469] rendering history
2023-06-04 21:10:08,181 INFO    MainThread:9461 [wandb_run.py:_footer_history_summary_info():3501] rendering summary
2023-06-04 21:10:08,181 INFO    MainThread:9461 [wandb_run.py:_footer_sync_info():3428] logging synced files
2023-06-04 21:10:08,181 DEBUG   HandlerThread:9461 [handler.py:handle_request():144] handle_request: shutdown
2023-06-04 21:10:08,181 INFO    HandlerThread:9461 [handler.py:finish():842] shutting down handler
2023-06-04 21:10:09,048 INFO    WriterThread:9461 [datastore.py:close():298] close: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_210951-1k8ly5g4/run-1k8ly5g4.wandb
2023-06-04 21:10:09,181 INFO    SenderThread:9461 [sender.py:finish():1550] shutting down sender
2023-06-04 21:10:09,181 INFO    SenderThread:9461 [file_pusher.py:finish():167] shutting down file pusher
2023-06-04 21:10:09,181 INFO    SenderThread:9461 [file_pusher.py:join():172] waiting for file pusher
