2023-06-04 21:26:13,491 INFO    StreamThr :11916 [internal.py:wandb_internal():86] W&B internal server running at pid: 11916, started at: 2023-06-04 21:26:13.491075
2023-06-04 21:26:14,293 DEBUG   HandlerThread:11916 [system_monitor.py:probe():210] {'os': 'Linux-5.19.0-42-generic-x86_64-with-glibc2.35', 'python': '3.11.3', 'heartbeatAt': '2023-06-05T02:26:14.289226', 'startedAt': '2023-06-05T02:26:13.483613', 'docker': None, 'cuda': None, 'args': ('--wandb_project', 'wandb_test', '--wandb_entity', 'ejyepezm', '--data_artifact', 'wandb_test/ejyepezm/NYC-Taxi:v0'), 'state': 'running', 'program': '/home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/train.py', 'codePath': 'cohorts/2023/02-experiment-tracking/homework-wandb/train.py', 'git': {'remote': 'https://github.com/ejyepezm/mlops-zoomcamp.git', 'commit': '92803f53c373f0c7ebbad9473ac5795fa44ffb01'}, 'email': 'ejyepezm@uwaterloo.ca', 'root': '/home/eykos/edu/mlops-zoomcamp', 'host': 'eykos-Legion-Y540-17IRH', 'username': 'eykos', 'executable': '/home/eykos/miniconda3/envs/eda_general/bin/python', 'cpu_count': 16, 'cpu_count_logical': 24, 'cpu_freq': {'current': 3.536958333333333, 'min': 800.0, 'max': 4950.0}, 'cpu_freq_per_core': [{'current': 3.089, 'min': 800.0, 'max': 5300.0}, {'current': 3.4, 'min': 800.0, 'max': 5300.0}, {'current': 1.1, 'min': 800.0, 'max': 5300.0}, {'current': 3.4, 'min': 800.0, 'max': 5300.0}, {'current': 1.994, 'min': 800.0, 'max': 5300.0}, {'current': 3.4, 'min': 800.0, 'max': 5300.0}, {'current': 4.833, 'min': 800.0, 'max': 5300.0}, {'current': 3.4, 'min': 800.0, 'max': 5300.0}, {'current': 1.768, 'min': 800.0, 'max': 5400.0}, {'current': 3.4, 'min': 800.0, 'max': 5400.0}, {'current': 2.981, 'min': 800.0, 'max': 5400.0}, {'current': 3.4, 'min': 800.0, 'max': 5400.0}, {'current': 2.279, 'min': 800.0, 'max': 5300.0}, {'current': 3.4, 'min': 800.0, 'max': 5300.0}, {'current': 3.365, 'min': 800.0, 'max': 5300.0}, {'current': 3.4, 'min': 800.0, 'max': 5300.0}, {'current': 3.4, 'min': 800.0, 'max': 4200.0}, {'current': 3.4, 'min': 800.0, 'max': 4200.0}, {'current': 2.814, 'min': 800.0, 'max': 4200.0}, {'current': 3.4, 'min': 800.0, 'max': 4200.0}, {'current': 3.4, 'min': 800.0, 'max': 4200.0}, {'current': 1.076, 'min': 800.0, 'max': 4200.0}, {'current': 3.4, 'min': 800.0, 'max': 4200.0}, {'current': 3.4, 'min': 800.0, 'max': 4200.0}], 'disk': {'total': 286.8157653808594, 'used': 110.90016174316406}, 'gpu': 'NVIDIA GeForce GTX 1660 Ti', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce GTX 1660 Ti', 'memory_total': 6442450944}], 'memory': {'total': 15.39719009399414}}
2023-06-04 21:26:14,293 INFO    HandlerThread:11916 [system_monitor.py:probe():211] Finished collecting system info
2023-06-04 21:26:14,293 INFO    HandlerThread:11916 [system_monitor.py:probe():214] Publishing system info
2023-06-04 21:26:14,293 DEBUG   HandlerThread:11916 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-06-04 21:26:14,294 DEBUG   HandlerThread:11916 [system_info.py:_save_pip():67] Saving pip packages done
2023-06-04 21:26:14,294 DEBUG   HandlerThread:11916 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-06-04 21:26:14,983 INFO    Thread-12 :11916 [dir_watcher.py:_on_file_created():278] file/dir created: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_212613-4kdif0bi/files/wandb-summary.json
2023-06-04 21:26:14,984 INFO    Thread-12 :11916 [dir_watcher.py:_on_file_created():278] file/dir created: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_212613-4kdif0bi/files/conda-environment.yaml
2023-06-04 21:26:14,984 INFO    Thread-12 :11916 [dir_watcher.py:_on_file_created():278] file/dir created: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_212613-4kdif0bi/files/requirements.txt
2023-06-04 21:26:15,579 DEBUG   HandlerThread:11916 [system_info.py:_save_conda():86] Saving conda packages done
2023-06-04 21:26:15,579 INFO    HandlerThread:11916 [system_monitor.py:probe():216] Finished publishing system info
2023-06-04 21:26:15,580 DEBUG   SenderThread:11916 [sender.py:send():375] send: files
2023-06-04 21:26:15,580 INFO    SenderThread:11916 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-06-04 21:26:15,582 DEBUG   HandlerThread:11916 [handler.py:handle_request():144] handle_request: stop_status
2023-06-04 21:26:15,583 DEBUG   SenderThread:11916 [sender.py:send_request():402] send_request: stop_status
2023-06-04 21:26:15,888 DEBUG   SenderThread:11916 [sender.py:send():375] send: telemetry
2023-06-04 21:26:15,890 DEBUG   SenderThread:11916 [sender.py:send():375] send: exit
2023-06-04 21:26:15,890 INFO    SenderThread:11916 [sender.py:send_exit():598] handling exit code: 1
2023-06-04 21:26:15,890 INFO    SenderThread:11916 [sender.py:send_exit():600] handling runtime: 1
2023-06-04 21:26:15,890 INFO    SenderThread:11916 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-04 21:26:15,891 INFO    SenderThread:11916 [sender.py:send_exit():606] send defer
2023-06-04 21:26:15,891 DEBUG   HandlerThread:11916 [handler.py:handle_request():144] handle_request: defer
2023-06-04 21:26:15,891 INFO    HandlerThread:11916 [handler.py:handle_request_defer():170] handle defer: 0
2023-06-04 21:26:15,891 DEBUG   SenderThread:11916 [sender.py:send_request():402] send_request: defer
2023-06-04 21:26:15,891 INFO    SenderThread:11916 [sender.py:send_request_defer():622] handle sender defer: 0
2023-06-04 21:26:15,891 INFO    SenderThread:11916 [sender.py:transition_state():626] send defer: 1
2023-06-04 21:26:15,891 DEBUG   HandlerThread:11916 [handler.py:handle_request():144] handle_request: defer
2023-06-04 21:26:15,891 INFO    HandlerThread:11916 [handler.py:handle_request_defer():170] handle defer: 1
2023-06-04 21:26:15,891 DEBUG   SenderThread:11916 [sender.py:send_request():402] send_request: defer
2023-06-04 21:26:15,891 INFO    SenderThread:11916 [sender.py:send_request_defer():622] handle sender defer: 1
2023-06-04 21:26:15,891 INFO    SenderThread:11916 [sender.py:transition_state():626] send defer: 2
2023-06-04 21:26:15,891 DEBUG   HandlerThread:11916 [handler.py:handle_request():144] handle_request: defer
2023-06-04 21:26:15,891 INFO    HandlerThread:11916 [handler.py:handle_request_defer():170] handle defer: 2
2023-06-04 21:26:15,891 INFO    HandlerThread:11916 [system_monitor.py:finish():190] Stopping system monitor
2023-06-04 21:26:15,891 DEBUG   SystemMonitor:11916 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-06-04 21:26:15,891 DEBUG   SystemMonitor:11916 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-06-04 21:26:15,891 DEBUG   SystemMonitor:11916 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-06-04 21:26:15,891 INFO    HandlerThread:11916 [interfaces.py:finish():202] Joined cpu monitor
2023-06-04 21:26:15,891 INFO    HandlerThread:11916 [interfaces.py:finish():202] Joined disk monitor
2023-06-04 21:26:15,908 INFO    HandlerThread:11916 [interfaces.py:finish():202] Joined gpu monitor
2023-06-04 21:26:15,908 INFO    HandlerThread:11916 [interfaces.py:finish():202] Joined memory monitor
2023-06-04 21:26:15,908 INFO    HandlerThread:11916 [interfaces.py:finish():202] Joined network monitor
2023-06-04 21:26:15,908 DEBUG   SenderThread:11916 [sender.py:send_request():402] send_request: defer
2023-06-04 21:26:15,908 INFO    SenderThread:11916 [sender.py:send_request_defer():622] handle sender defer: 2
2023-06-04 21:26:15,908 INFO    SenderThread:11916 [sender.py:transition_state():626] send defer: 3
2023-06-04 21:26:15,908 DEBUG   SenderThread:11916 [sender.py:send():375] send: stats
2023-06-04 21:26:15,908 DEBUG   HandlerThread:11916 [handler.py:handle_request():144] handle_request: defer
2023-06-04 21:26:15,908 INFO    HandlerThread:11916 [handler.py:handle_request_defer():170] handle defer: 3
2023-06-04 21:26:15,908 DEBUG   SenderThread:11916 [sender.py:send_request():402] send_request: defer
2023-06-04 21:26:15,908 INFO    SenderThread:11916 [sender.py:send_request_defer():622] handle sender defer: 3
2023-06-04 21:26:15,908 INFO    SenderThread:11916 [sender.py:transition_state():626] send defer: 4
2023-06-04 21:26:15,908 DEBUG   HandlerThread:11916 [handler.py:handle_request():144] handle_request: defer
2023-06-04 21:26:15,908 INFO    HandlerThread:11916 [handler.py:handle_request_defer():170] handle defer: 4
2023-06-04 21:26:15,909 DEBUG   SenderThread:11916 [sender.py:send_request():402] send_request: defer
2023-06-04 21:26:15,909 INFO    SenderThread:11916 [sender.py:send_request_defer():622] handle sender defer: 4
2023-06-04 21:26:15,909 INFO    SenderThread:11916 [sender.py:transition_state():626] send defer: 5
2023-06-04 21:26:15,909 DEBUG   HandlerThread:11916 [handler.py:handle_request():144] handle_request: defer
2023-06-04 21:26:15,909 INFO    HandlerThread:11916 [handler.py:handle_request_defer():170] handle defer: 5
2023-06-04 21:26:15,909 DEBUG   SenderThread:11916 [sender.py:send():375] send: summary
2023-06-04 21:26:15,909 INFO    SenderThread:11916 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-04 21:26:15,909 DEBUG   SenderThread:11916 [sender.py:send_request():402] send_request: defer
2023-06-04 21:26:15,909 INFO    SenderThread:11916 [sender.py:send_request_defer():622] handle sender defer: 5
2023-06-04 21:26:15,909 INFO    SenderThread:11916 [sender.py:transition_state():626] send defer: 6
2023-06-04 21:26:15,909 DEBUG   HandlerThread:11916 [handler.py:handle_request():144] handle_request: defer
2023-06-04 21:26:15,909 INFO    HandlerThread:11916 [handler.py:handle_request_defer():170] handle defer: 6
2023-06-04 21:26:15,909 DEBUG   SenderThread:11916 [sender.py:send_request():402] send_request: defer
2023-06-04 21:26:15,909 INFO    SenderThread:11916 [sender.py:send_request_defer():622] handle sender defer: 6
2023-06-04 21:26:15,910 DEBUG   HandlerThread:11916 [handler.py:handle_request():144] handle_request: status_report
2023-06-04 21:26:15,983 INFO    Thread-12 :11916 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_212613-4kdif0bi/files/wandb-summary.json
2023-06-04 21:26:15,983 INFO    Thread-12 :11916 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_212613-4kdif0bi/files/conda-environment.yaml
2023-06-04 21:26:15,983 INFO    Thread-12 :11916 [dir_watcher.py:_on_file_created():278] file/dir created: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_212613-4kdif0bi/files/wandb-metadata.json
2023-06-04 21:26:15,983 INFO    Thread-12 :11916 [dir_watcher.py:_on_file_created():278] file/dir created: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_212613-4kdif0bi/files/output.log
2023-06-04 21:26:16,097 INFO    SenderThread:11916 [sender.py:transition_state():626] send defer: 7
2023-06-04 21:26:16,097 DEBUG   HandlerThread:11916 [handler.py:handle_request():144] handle_request: defer
2023-06-04 21:26:16,097 INFO    HandlerThread:11916 [handler.py:handle_request_defer():170] handle defer: 7
2023-06-04 21:26:16,098 DEBUG   SenderThread:11916 [sender.py:send_request():402] send_request: defer
2023-06-04 21:26:16,098 INFO    SenderThread:11916 [sender.py:send_request_defer():622] handle sender defer: 7
2023-06-04 21:26:16,445 INFO    wandb-upload_0:11916 [upload_job.py:push():137] Uploaded file /tmp/tmpq5b1opq7wandb/xdi9na2f-wandb-metadata.json
2023-06-04 21:26:16,891 DEBUG   HandlerThread:11916 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-04 21:26:16,984 INFO    Thread-12 :11916 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_212613-4kdif0bi/files/config.yaml
2023-06-04 21:26:17,898 INFO    SenderThread:11916 [sender.py:transition_state():626] send defer: 8
2023-06-04 21:26:17,898 DEBUG   SenderThread:11916 [sender.py:send_request():402] send_request: poll_exit
2023-06-04 21:26:17,898 DEBUG   HandlerThread:11916 [handler.py:handle_request():144] handle_request: defer
2023-06-04 21:26:17,898 INFO    HandlerThread:11916 [handler.py:handle_request_defer():170] handle defer: 8
2023-06-04 21:26:17,898 DEBUG   SenderThread:11916 [sender.py:send_request():402] send_request: defer
2023-06-04 21:26:17,898 INFO    SenderThread:11916 [sender.py:send_request_defer():622] handle sender defer: 8
2023-06-04 21:26:17,903 INFO    SenderThread:11916 [sender.py:transition_state():626] send defer: 9
2023-06-04 21:26:17,903 DEBUG   HandlerThread:11916 [handler.py:handle_request():144] handle_request: defer
2023-06-04 21:26:17,904 INFO    HandlerThread:11916 [handler.py:handle_request_defer():170] handle defer: 9
2023-06-04 21:26:17,904 DEBUG   SenderThread:11916 [sender.py:send():375] send: artifact
2023-06-04 21:26:17,984 INFO    Thread-12 :11916 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_212613-4kdif0bi/files/output.log
2023-06-04 21:26:19,437 INFO    wandb-upload_1:11916 [upload_job.py:push():95] Uploaded file /home/eykos/.local/share/wandb/artifacts/staging/tmpr4_fv8qu
2023-06-04 21:26:19,497 INFO    wandb-upload_0:11916 [upload_job.py:push():95] Uploaded file /home/eykos/.local/share/wandb/artifacts/staging/tmp6sta3ihd
2023-06-04 21:26:20,716 INFO    SenderThread:11916 [sender.py:send_artifact():1474] sent artifact job-https___github.com_ejyepezm_mlops-zoomcamp.git_cohorts_2023_02-experiment-tracking_homework-wandb_train.py - {'id': 'QXJ0aWZhY3Q6NDc3Mzc5NzQw', 'digest': '495edd41e0d56afcc9c97e7afa7d1e78', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc0MjkyNzc5', 'latestArtifact': None}, 'version': 'latest'}
2023-06-04 21:26:20,716 DEBUG   SenderThread:11916 [sender.py:send_request():402] send_request: defer
2023-06-04 21:26:20,716 INFO    SenderThread:11916 [sender.py:send_request_defer():622] handle sender defer: 9
2023-06-04 21:26:20,716 INFO    SenderThread:11916 [dir_watcher.py:finish():365] shutting down directory watcher
2023-06-04 21:26:20,986 INFO    SenderThread:11916 [dir_watcher.py:finish():395] scan: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_212613-4kdif0bi/files
2023-06-04 21:26:20,986 INFO    SenderThread:11916 [dir_watcher.py:finish():409] scan save: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_212613-4kdif0bi/files/config.yaml config.yaml
2023-06-04 21:26:20,986 INFO    SenderThread:11916 [dir_watcher.py:finish():409] scan save: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_212613-4kdif0bi/files/requirements.txt requirements.txt
2023-06-04 21:26:20,986 INFO    SenderThread:11916 [dir_watcher.py:finish():409] scan save: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_212613-4kdif0bi/files/wandb-summary.json wandb-summary.json
2023-06-04 21:26:20,987 INFO    SenderThread:11916 [dir_watcher.py:finish():409] scan save: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_212613-4kdif0bi/files/wandb-metadata.json wandb-metadata.json
2023-06-04 21:26:20,987 INFO    SenderThread:11916 [dir_watcher.py:finish():409] scan save: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_212613-4kdif0bi/files/output.log output.log
2023-06-04 21:26:20,991 INFO    SenderThread:11916 [dir_watcher.py:finish():409] scan save: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_212613-4kdif0bi/files/conda-environment.yaml conda-environment.yaml
2023-06-04 21:26:20,991 INFO    SenderThread:11916 [sender.py:transition_state():626] send defer: 10
2023-06-04 21:26:20,994 DEBUG   HandlerThread:11916 [handler.py:handle_request():144] handle_request: defer
2023-06-04 21:26:20,995 INFO    HandlerThread:11916 [handler.py:handle_request_defer():170] handle defer: 10
2023-06-04 21:26:21,006 DEBUG   SenderThread:11916 [sender.py:send_request():402] send_request: defer
2023-06-04 21:26:21,007 INFO    SenderThread:11916 [sender.py:send_request_defer():622] handle sender defer: 10
2023-06-04 21:26:21,007 INFO    SenderThread:11916 [file_pusher.py:finish():167] shutting down file pusher
2023-06-04 21:26:21,500 INFO    wandb-upload_0:11916 [upload_job.py:push():137] Uploaded file /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_212613-4kdif0bi/files/requirements.txt
2023-06-04 21:26:21,764 INFO    wandb-upload_2:11916 [upload_job.py:push():137] Uploaded file /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_212613-4kdif0bi/files/wandb-summary.json
2023-06-04 21:26:21,889 INFO    wandb-upload_3:11916 [upload_job.py:push():137] Uploaded file /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_212613-4kdif0bi/files/output.log
2023-06-04 21:26:21,899 DEBUG   HandlerThread:11916 [handler.py:handle_request():144] handle_request: keepalive
2023-06-04 21:26:21,916 INFO    wandb-upload_1:11916 [upload_job.py:push():137] Uploaded file /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_212613-4kdif0bi/files/config.yaml
2023-06-04 21:26:21,993 INFO    wandb-upload_4:11916 [upload_job.py:push():137] Uploaded file /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_212613-4kdif0bi/files/conda-environment.yaml
2023-06-04 21:26:22,194 INFO    Thread-11 (_thread_body):11916 [sender.py:transition_state():626] send defer: 11
2023-06-04 21:26:22,195 DEBUG   HandlerThread:11916 [handler.py:handle_request():144] handle_request: defer
2023-06-04 21:26:22,195 INFO    HandlerThread:11916 [handler.py:handle_request_defer():170] handle defer: 11
2023-06-04 21:26:22,195 DEBUG   SenderThread:11916 [sender.py:send_request():402] send_request: defer
2023-06-04 21:26:22,195 INFO    SenderThread:11916 [sender.py:send_request_defer():622] handle sender defer: 11
2023-06-04 21:26:22,195 INFO    SenderThread:11916 [file_pusher.py:join():172] waiting for file pusher
2023-06-04 21:26:22,196 INFO    SenderThread:11916 [sender.py:transition_state():626] send defer: 12
2023-06-04 21:26:22,196 DEBUG   HandlerThread:11916 [handler.py:handle_request():144] handle_request: defer
2023-06-04 21:26:22,196 INFO    HandlerThread:11916 [handler.py:handle_request_defer():170] handle defer: 12
2023-06-04 21:26:22,196 DEBUG   SenderThread:11916 [sender.py:send_request():402] send_request: defer
2023-06-04 21:26:22,196 INFO    SenderThread:11916 [sender.py:send_request_defer():622] handle sender defer: 12
2023-06-04 21:26:22,350 INFO    SenderThread:11916 [sender.py:transition_state():626] send defer: 13
2023-06-04 21:26:22,351 DEBUG   HandlerThread:11916 [handler.py:handle_request():144] handle_request: defer
2023-06-04 21:26:22,351 INFO    HandlerThread:11916 [handler.py:handle_request_defer():170] handle defer: 13
2023-06-04 21:26:22,351 DEBUG   SenderThread:11916 [sender.py:send_request():402] send_request: defer
2023-06-04 21:26:22,351 INFO    SenderThread:11916 [sender.py:send_request_defer():622] handle sender defer: 13
2023-06-04 21:26:22,352 INFO    SenderThread:11916 [sender.py:transition_state():626] send defer: 14
2023-06-04 21:26:22,352 DEBUG   HandlerThread:11916 [handler.py:handle_request():144] handle_request: defer
2023-06-04 21:26:22,352 INFO    HandlerThread:11916 [handler.py:handle_request_defer():170] handle defer: 14
2023-06-04 21:26:22,353 DEBUG   SenderThread:11916 [sender.py:send():375] send: final
2023-06-04 21:26:22,353 DEBUG   SenderThread:11916 [sender.py:send():375] send: footer
2023-06-04 21:26:22,353 DEBUG   SenderThread:11916 [sender.py:send_request():402] send_request: defer
2023-06-04 21:26:22,353 INFO    SenderThread:11916 [sender.py:send_request_defer():622] handle sender defer: 14
2023-06-04 21:26:22,354 DEBUG   HandlerThread:11916 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-04 21:26:22,354 DEBUG   HandlerThread:11916 [handler.py:handle_request():144] handle_request: server_info
2023-06-04 21:26:22,354 DEBUG   HandlerThread:11916 [handler.py:handle_request():144] handle_request: get_summary
2023-06-04 21:26:22,355 DEBUG   HandlerThread:11916 [handler.py:handle_request():144] handle_request: sampled_history
2023-06-04 21:26:22,356 DEBUG   SenderThread:11916 [sender.py:send_request():402] send_request: poll_exit
2023-06-04 21:26:22,356 DEBUG   SenderThread:11916 [sender.py:send_request():402] send_request: server_info
2023-06-04 21:26:22,492 INFO    MainThread:11916 [wandb_run.py:_footer_history_summary_info():3469] rendering history
2023-06-04 21:26:22,492 INFO    MainThread:11916 [wandb_run.py:_footer_history_summary_info():3501] rendering summary
2023-06-04 21:26:22,493 INFO    MainThread:11916 [wandb_run.py:_footer_sync_info():3428] logging synced files
2023-06-04 21:26:22,493 DEBUG   HandlerThread:11916 [handler.py:handle_request():144] handle_request: shutdown
2023-06-04 21:26:22,493 INFO    HandlerThread:11916 [handler.py:finish():842] shutting down handler
2023-06-04 21:26:23,355 INFO    WriterThread:11916 [datastore.py:close():298] close: /home/eykos/edu/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230604_212613-4kdif0bi/run-4kdif0bi.wandb
2023-06-04 21:26:23,492 INFO    SenderThread:11916 [sender.py:finish():1550] shutting down sender
2023-06-04 21:26:23,493 INFO    SenderThread:11916 [file_pusher.py:finish():167] shutting down file pusher
2023-06-04 21:26:23,493 INFO    SenderThread:11916 [file_pusher.py:join():172] waiting for file pusher
